Organization_Codes;Process_Instance_Codes;Project_Code;Meetobject_Code;Geography_Datum;Geography_ Notation;Geography_Shape;Ecotope_Codes;Collection_DateTime;Collection_Reference;MeasurementSet_Number;MeasurementPackage_Code;Objective_Code;Operation_Methods;Compartment_Code;Measure_DateTime;Measurement_Correlation;Quantity_Code;Parameter_Type;Parameter_Specification;Parameter_Attributes;Note_Code;Limit_Symbol;Value_Measured;Unit_Measured;Value_Calculated;Classification_Code;Unit_Calculated;Status_Code
ORG=RWS,SUP=RWS;CHK=FKO,ANA=GM,SMP=RWSLAB;MWTL_FYTOB;"	VLKRK_0009";EPSG:4258;WKT;POINT(4.15774 51.68271);;"	17-05-2010 00:00";2010107350;241;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A007;OW;"	17-05-2010 12:45:00";;AANTFTE;DIATM;Rhoicosphenia abbreviata;LV=LV-CEL;;;"	14";n;"	7.000";;%;65
ORG=RWS,SUP=RWS;CHK=FKO,ANA=GM,SMP=RWSLAB;MWTL_FYTOB;"	VLKRK_0009";EPSG:4258;WKT;POINT(4.15774 51.68271);;"	17-05-2010 00:00";2010107350;241;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A007;OW;"	17-05-2010 12:45:00";;AANTFTE;DIATM;Surirella brebissonii var. kuetzingii;LV=LV-CEL;;;"	7";n;"	3.500";;%;65
ORG=RWS,SUP=RWS;CHK=FKO,ANA=GM,SMP=RWSLAB;MWTL_FYTOB;"	VLKRK_0009";EPSG:4258;WKT;POINT(4.15774 51.68271);;"	17-05-2010 00:00";2010107350;241;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A007;OW;"	17-05-2010 12:45:00";;AANTFTE;DIATM;Tabularia fasciculata;LV=LV-CEL;;;"	2";n;"	1.000";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-R;259;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 11:45:00";;AANTFTE;DIATM;Achnanthidium eutrophilum;LV=LV-CEL;;;"	1";n;"	0.500";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-R;259;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 11:45:00";;AANTFTE;DIATM;Amphora inariensis [1];LV=LV-CEL;;;"	6";n;"	3.000";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-R;259;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 11:45:00";;AANTFTE;DIATM;Amphora pediculus;LV=LV-CEL;;;"	7";n;"	3.500";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-R;259;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 11:45:00";;AANTFTE;DIATM;Cocconeis neothumensis;LV=LV-CEL;;;"	1";n;"	0.500";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-R;259;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 11:45:00";;AANTFTE;DIATM;Cocconeis pediculus;LV=LV-CEL;;;"	15";n;"	7.500";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-R;259;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 11:45:00";;AANTFTE;DIATM;Cocconeis placentula;LV=LV-CEL;;;"	8";n;"	4.000";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-R;259;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 11:45:00";;AANTFTE;DIATM;Cyclotella atomus;LV=LV-CEL;;;"	1";n;"	0.500";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-R;259;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 11:45:00";;AANTFTE;DIATM;Delphineis minutissima;LV=LV-CEL;;>;"	0";n;"	0.000";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-R;259;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 11:45:00";;AANTFTE;DIATM;Diatoma vulgaris;LV=LV-CEL;;;"	1";n;"	0.500";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-R;259;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 11:45:00";;AANTFTE;DIATM;Encyonema cespitosum;LV=LV-CEL;;;"	2";n;"	1.000";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-R;259;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 11:45:00";;AANTFTE;DIATM;Fistulifera saprophila;LV=LV-CEL;;;"	3";n;"	1.500";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-R;259;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 11:45:00";;AANTFTE;DIATM;Fragilaria vaucheriae;LV=LV-CEL;;;"	1";n;"	0.500";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-R;259;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 11:45:00";;AANTFTE;DIATM;Geissleria decussis;LV=LV-CEL;;;"	2";n;"	1.000";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-R;259;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 11:45:00";;AANTFTE;DIATM;Hippodonta hungarica;LV=LV-CEL;;;"	4";n;"	2.000";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-R;259;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 11:45:00";;AANTFTE;DIATM;Karayevia clevei var. clevei;LV=LV-CEL;;;"	3";n;"	1.500";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-R;259;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 11:45:00";;AANTFTE;DIATM;Karayevia ploenensis var. gessneri;LV=LV-CEL;;;"	6";n;"	3.000";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-R;259;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 11:45:00";;AANTFTE;DIATM;Navicula [1];LV=LV-CEL;;;"	2";n;"	1.000";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-R;259;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 11:45:00";;AANTFTE;DIATM;Navicula cari;LV=LV-CEL;;>;"	0";n;"	0.000";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-R;259;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 11:45:00";;AANTFTE;DIATM;Navicula cryptotenella;LV=LV-CEL;;;"	4";n;"	2.000";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-R;259;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 11:45:00";;AANTFTE;DIATM;Navicula cryptotenelloides;LV=LV-CEL;;;"	9";n;"	4.500";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-R;259;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 11:45:00";;AANTFTE;DIATM;Navicula gregaria;LV=LV-CEL;;;"	1";n;"	0.500";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-R;259;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 11:45:00";;AANTFTE;DIATM;Navicula novaesiberica;LV=LV-CEL;;;"	2";n;"	1.000";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-R;259;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 11:45:00";;AANTFTE;DIATM;Navicula reichardtiana;LV=LV-CEL;;;"	7";n;"	3.500";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-R;259;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 11:45:00";;AANTFTE;DIATM;Navicula reinhardtii;LV=LV-CEL;;;"	3";n;"	1.500";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-R;259;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 11:45:00";;AANTFTE;DIATM;Navicula rostellata;LV=LV-CEL;;>;"	0";n;"	0.000";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-R;259;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 11:45:00";;AANTFTE;DIATM;Navicula tripunctata;LV=LV-CEL;;;"	1";n;"	0.500";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-R;259;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 11:45:00";;AANTFTE;DIATM;Nitzschia acicularis;LV=LV-CEL;;;"	5";n;"	2.500";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-R;259;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 11:45:00";;AANTFTE;DIATM;Nitzschia dissipata var. dissipata;LV=LV-CEL;;;"	54";n;"	27.000";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-R;259;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 11:45:00";;AANTFTE;DIATM;Nitzschia palea;LV=LV-CEL;;;"	10";n;"	5.000";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-R;259;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 11:45:00";;AANTFTE;DIATM;Nitzschia siliqua;LV=LV-CEL;;;"	1";n;"	0.500";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-R;259;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 11:45:00";;AANTFTE;DIATM;Planothidium lemmermannii;LV=LV-CEL;;;"	1";n;"	0.500";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-R;259;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 11:45:00";;AANTFTE;DIATM;Planothidium rostratum;LV=LV-CEL;;;"	1";n;"	0.500";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-R;259;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 11:45:00";;AANTFTE;DIATM;Pseudostaurosira brevistriata;LV=LV-CEL;;;"	7";n;"	3.500";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-R;259;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 11:45:00";;AANTFTE;DIATM;Pseudostaurosira subsalina;LV=LV-CEL;;;"	8";n;"	4.000";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-R;259;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 11:45:00";;AANTFTE;DIATM;Pseudostaurosira trainorii;LV=LV-CEL;;;"	12";n;"	6.000";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-R;259;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 11:45:00";;AANTFTE;DIATM;Rhoicosphenia abbreviata;LV=LV-CEL;;;"	9";n;"	4.500";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-R;259;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 11:45:00";;AANTFTE;DIATM;Skeletonema subsalsum;LV=LV-CEL;;;"	2";n;"	1.000";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-S;261;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 12:00:00";;AANTFTE;DIATM;Amphora copulata;LV=LV-CEL;;;"	1";n;"	0.500";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-S;261;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 12:00:00";;AANTFTE;DIATM;Amphora inariensis [1];LV=LV-CEL;;;"	4";n;"	2.000";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-S;261;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 12:00:00";;AANTFTE;DIATM;Amphora pediculus;LV=LV-CEL;;;"	44";n;"	22.000";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-S;261;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 12:00:00";;AANTFTE;DIATM;Cocconeis neothumensis;LV=LV-CEL;;>;"	0";n;"	0.000";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-S;261;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 12:00:00";;AANTFTE;DIATM;Cocconeis pediculus;LV=LV-CEL;;;"	2";n;"	1.000";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-S;261;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 12:00:00";;AANTFTE;DIATM;Cymbella compacta;LV=LV-CEL;;;"	1";n;"	0.500";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-S;261;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 12:00:00";;AANTFTE;DIATM;Diatoma tenuis;LV=LV-CEL;;;"	1";n;"	0.500";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-S;261;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 12:00:00";;AANTFTE;DIATM;Diatoma vulgaris;LV=LV-CEL;;;"	2";n;"	1.000";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-S;261;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 12:00:00";;AANTFTE;DIATM;Encyonema prostratum;LV=LV-CEL;;;"	1";n;"	0.500";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-S;261;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 12:00:00";;AANTFTE;DIATM;Eolimna minima;LV=LV-CEL;;;"	9";n;"	4.500";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-S;261;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 12:00:00";;AANTFTE;DIATM;Fragilaria nitzschioides;LV=LV-CEL;;;"	16";n;"	8.000";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-S;261;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 12:00:00";;AANTFTE;DIATM;Fragilaria vaucheriae;LV=LV-CEL;;;"	4";n;"	2.000";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-S;261;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 12:00:00";;AANTFTE;DIATM;Gomphonema tergestinum [1];LV=LV-CEL;;;"	1";n;"	0.500";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-S;261;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 12:00:00";;AANTFTE;DIATM;Hippodonta;LV=LV-CEL;;;"	1";n;"	0.500";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-S;261;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 12:00:00";;AANTFTE;DIATM;Hippodonta costulata;LV=LV-CEL;;>;"	0";n;"	0.000";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-S;261;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 12:00:00";;AANTFTE;DIATM;Hippodonta neglecta;LV=LV-CEL;;;"	2";n;"	1.000";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-S;261;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 12:00:00";;AANTFTE;DIATM;Karayevia ploenensis var. gessneri;LV=LV-CEL;;;"	6";n;"	3.000";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-S;261;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 12:00:00";;AANTFTE;DIATM;Navicula antonii;LV=LV-CEL;;>;"	0";n;"	0.000";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-S;261;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 12:00:00";;AANTFTE;DIATM;Navicula cari;LV=LV-CEL;;;"	4";n;"	2.000";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-S;261;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 12:00:00";;AANTFTE;DIATM;Navicula cryptotenelloides;LV=LV-CEL;;;"	1";n;"	0.500";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-S;261;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 12:00:00";;AANTFTE;DIATM;Navicula gregaria;LV=LV-CEL;;;"	3";n;"	1.500";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-S;261;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 12:00:00";;AANTFTE;DIATM;Navicula reinhardtii;LV=LV-CEL;;;"	5";n;"	2.500";;%;65
ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;"	HARVT_0032";EPSG:4258;WKT;POINT(4.1935 51.77248);;"	16-05-2011 00:00";2011006295-S;261;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A008;OW;"	16-05-2011 12:00:00";;AANTFTE;DIATM;Navicula rostellata;LV=LV-CEL;;;"	1";n;"	0.500";;%;65
